event_id,timestamp,threat_type,region,device_type,failed_logins,network_packets,connections,port_scans,data_transfer,prediction,anomaly_score,risk_score,severity,threat_detected
EVT004020,2026-09-03 01:37:01.735196,Unauthorized Access,Europe,Laptop,3,358,66,0,448,1,-0.1801010496072502,10.673607113760877,Low,Normal
EVT004021,2026-09-03 01:45:01.735196,DDoS,Europe,Laptop,4,969,19,0,445,1,-0.13854037787714463,21.73319445259218,Low,Normal
EVT004022,2026-09-03 01:53:01.735196,DDoS,Asia,Firewall,1,502,44,0,339,1,-0.19375058588833577,7.041369415209392,Low,Normal
EVT004023,2026-09-03 02:01:01.735196,Unauthorized Access,Africa,Server,5,765,31,0,172,1,-0.18465492868660655,9.461787830961951,Low,Normal
EVT004024,2026-09-03 02:09:01.735196,Malware,North America,Server,3,230,37,0,38,1,-0.17302167161164111,12.557479437949617,Low,Normal
EVT004025,2026-09-03 02:17:01.735196,Malware,Asia,Server,32,7898,805,1,882,-1,0.0927822913004972,83.28978525640524,High,Suspicious
EVT004026,2026-09-03 02:25:01.735196,Ransomware,Europe,Laptop,5,978,56,0,50,1,-0.1346628988542552,22.765018918438535,Low,Normal
EVT004027,2026-09-03 02:33:01.735196,Ransomware,North America,Desktop,1,198,89,0,39,1,-0.12850968791422152,24.402431668826292,Low,Normal
EVT004028,2026-09-03 02:41:01.735196,Ransomware,Africa,Router,1,178,61,0,482,1,-0.13908824333863612,21.587403596259485,Low,Normal
EVT004029,2026-09-03 02:49:01.735196,Brute Force,Europe,Desktop,3,793,82,0,483,1,-0.16130795778744733,15.674581152330827,Low,Normal
EVT004030,2026-09-03 02:57:01.735196,Unauthorized Access,Europe,Laptop,4,408,98,0,260,1,-0.1681825704271397,13.845198330920924,Low,Normal
EVT004031,2026-09-03 03:05:01.735196,Malware,Africa,Firewall,2,233,80,0,44,1,-0.16239170618895687,15.386188072987709,Low,Normal
EVT004032,2026-09-03 03:13:01.735196,Unauthorized Access,Africa,Router,3,817,96,0,27,1,-0.13323183465989724,23.14583517539791,Low,Normal
EVT004033,2026-09-03 03:21:01.735196,Ransomware,Oceania,Laptop,1,677,29,0,468,1,-0.15358129296357814,17.73070105848615,Low,Normal
EVT004034,2026-09-03 03:29:01.735196,Brute Force,Europe,Router,5,360,84,0,412,1,-0.16109603252852656,15.730975955705501,Low,Normal
EVT004035,2026-09-03 03:37:01.735196,Malware,Europe,Router,2,132,28,0,55,1,-0.1488998527531174,18.976465256315585,Low,Normal
EVT004036,2026-09-03 03:45:01.735196,DDoS,Europe,Server,6,168,36,0,395,1,-0.14152809236299957,20.93814259408556,Low,Normal
EVT004037,2026-09-03 03:53:01.735196,Ransomware,South America,Firewall,1,355,39,0,236,1,-0.19038806316986207,7.936160383104799,Low,Normal
EVT004038,2026-09-03 04:01:01.735196,DDoS,North America,Router,3,228,7,0,257,1,-0.1584487696889461,16.435431234323495,Low,Normal
EVT004039,2026-09-03 04:09:01.735196,Unauthorized Access,Asia,Desktop,2,850,98,0,100,1,-0.15559612467953904,17.194540154244184,Low,Normal
EVT004040,2026-09-03 04:17:01.735196,Ransomware,North America,Laptop,2,928,47,0,379,1,-0.17274634053238802,12.630746976498289,Low,Normal
EVT004041,2026-09-03 04:25:01.735196,Ransomware,Oceania,Router,3,675,94,0,259,1,-0.17983127592516912,10.745395789797424,Low,Normal
EVT004042,2026-09-03 04:33:01.735196,Malware,Oceania,Laptop,4,384,35,0,139,1,-0.19899157631963388,5.646704964323402,Low,Normal
EVT004043,2026-09-03 04:41:01.735196,Ransomware,Asia,Server,2,837,82,0,45,1,-0.16115213067206702,15.716047844772621,Low,Normal
EVT004044,2026-09-03 04:49:01.735196,DDoS,North America,Firewall,5,293,12,0,457,1,-0.1406763181259889,21.164805715133284,Low,Normal
EVT004045,2026-09-03 04:57:01.735196,DDoS,Europe,Desktop,6,565,48,0,393,1,-0.16861378945535155,13.730447911686955,Low,Normal
EVT004046,2026-09-03 05:05:01.735196,Phishing,Africa,Desktop,4,712,17,0,297,1,-0.18255862760057384,10.019628308132859,Low,Normal
EVT004047,2026-09-03 05:13:01.735196,Malware,South America,Desktop,4,138,30,0,35,1,-0.14960118951156903,18.789834607407904,Low,Normal
EVT004048,2026-09-03 05:21:01.735196,Malware,Oceania,Laptop,5,145,54,0,269,1,-0.1712719994568015,13.02307951622633,Low,Normal
EVT004049,2026-09-03 05:29:01.735196,Ransomware,South America,Router,0,337,43,0,166,1,-0.14585390573466778,19.787013201708735,Low,Normal
EVT004050,2026-09-03 05:37:01.735196,Ransomware,Oceania,Router,2,253,89,0,200,1,-0.17830022088239034,11.152820315467551,Low,Normal
EVT004051,2026-09-03 05:45:01.735196,Ransomware,Africa,Server,3,535,17,0,346,1,-0.19212252982872474,7.474606594355822,Low,Normal
EVT004052,2026-09-03 05:53:01.735196,Unauthorized Access,North America,Firewall,4,824,47,0,279,1,-0.19699009286956826,6.179313801037455,Low,Normal
EVT004053,2026-09-03 06:01:01.735196,DDoS,Europe,Router,95,11992,888,1,1585,-1,0.10381216177062536,86.22491143994127,High,Suspicious
EVT004054,2026-09-03 06:09:01.735196,Malware,Oceania,Desktop,2,137,16,0,366,1,-0.15222254092630305,18.09227454136067,Low,Normal
EVT004055,2026-09-03 06:17:01.735196,Ransomware,Asia,Firewall,0,130,81,0,190,1,-0.10733622795024023,30.03683842860135,Low,Normal
EVT004056,2026-09-03 06:25:01.735196,DDoS,South America,Desktop,3,741,86,0,297,1,-0.19094544416549608,7.787837376146424,Low,Normal
EVT004057,2026-09-03 06:33:01.735196,Ransomware,Oceania,Desktop,3,409,60,0,33,1,-0.175670473179381,11.852614692935589,Low,Normal
EVT004058,2026-09-03 06:41:01.735196,DDoS,Asia,Desktop,1,675,37,0,490,1,-0.15029833391148023,18.604319574622473,Low,Normal
EVT004059,2026-09-03 06:49:01.735196,DDoS,Oceania,Server,4,707,34,0,111,1,-0.1940633185959878,6.958149040032409,Low,Normal
EVT004060,2026-09-03 06:57:01.735196,Ransomware,Africa,Server,7,489,46,0,488,1,-0.11170744019467799,28.87362807656777,Low,Normal
EVT004061,2026-09-03 07:05:01.735196,Phishing,North America,Laptop,111,10258,336,1,917,-1,0.10370691858595027,86.19690548757626,High,Suspicious
EVT004062,2026-09-03 07:13:01.735196,Ransomware,North America,Laptop,7,182,30,0,315,1,-0.11316853918624153,28.48481934862389,Low,Normal
EVT004063,2026-09-03 07:21:01.735196,Phishing,North America,Server,3,800,92,0,96,1,-0.16892442437869176,13.647785771683965,Low,Normal
EVT004064,2026-09-03 07:29:01.735196,Malware,Oceania,Desktop,77,6767,344,1,1912,-1,0.1223082161135235,91.14684171473215,High,Suspicious
EVT004065,2026-09-03 07:37:01.735196,Unauthorized Access,North America,Laptop,4,660,92,0,53,1,-0.1581549327904047,16.51362330166768,Low,Normal
EVT004066,2026-09-03 07:45:01.735196,DDoS,Oceania,Desktop,2,741,11,1,359,1,-0.042711470637216475,47.23394131460775,Medium,Normal
EVT004067,2026-09-03 07:53:01.735196,Malware,Africa,Server,6,124,86,0,232,1,-0.12257710156072121,25.981134663517487,Low,Normal
EVT004068,2026-09-03 08:01:01.735196,Phishing,Europe,Server,4,486,92,0,25,1,-0.14405817739716248,20.2648691544331,Low,Normal
EVT004069,2026-09-03 08:09:01.735196,Brute Force,North America,Server,3,154,22,0,111,1,-0.170800480884998,13.148553927723011,Low,Normal
EVT004070,2026-09-03 08:17:01.735196,Brute Force,Europe,Laptop,1,307,63,0,15,1,-0.14599856879385176,19.7485173432169,Low,Normal
EVT004071,2026-09-03 08:25:01.735196,Malware,South America,Desktop,63,9250,529,1,857,-1,0.0892177013975225,82.34122278814013,High,Suspicious
EVT004072,2026-09-03 08:33:01.735196,Phishing,South America,Laptop,2,153,99,1,62,1,-0.012508529545340097,55.271156571001654,Medium,Normal
EVT004073,2026-09-03 08:41:01.735196,DDoS,Africa,Laptop,6,309,48,0,249,1,-0.17221280609477835,12.772724246484138,Low,Normal
EVT004074,2026-09-03 08:49:01.735196,Brute Force,Oceania,Firewall,3,223,72,0,240,1,-0.19661600034688814,6.278862454972889,Low,Normal
EVT004075,2026-09-03 08:57:01.735196,Malware,South America,Laptop,1,877,69,0,337,1,-0.1682427833709641,13.829175242663863,Low,Normal
EVT004076,2026-09-03 09:05:01.735196,Malware,Europe,Laptop,1,542,93,0,259,1,-0.16804244553706577,13.882486550663392,Low,Normal
EVT004077,2026-09-03 09:13:01.735196,Unauthorized Access,Africa,Laptop,2,747,69,0,380,1,-0.18889576674490594,8.333270967707614,Low,Normal
EVT004078,2026-09-03 09:21:01.735196,Brute Force,North America,Laptop,2,125,15,0,139,1,-0.151498652465342,18.284906357072437,Low,Normal
EVT004079,2026-09-03 09:29:01.735196,Ransomware,Europe,Laptop,3,205,9,0,59,1,-0.14211494737903718,20.781976342797616,Low,Normal
EVT004080,2026-09-03 09:37:01.735196,Unauthorized Access,Asia,Firewall,5,268,52,0,217,1,-0.19092287722135742,7.7938425988553535,Low,Normal
EVT004081,2026-09-03 09:45:01.735196,Brute Force,Asia,Laptop,1,982,52,0,477,1,-0.1219062127425739,26.159662901153517,Low,Normal
EVT004082,2026-09-03 09:53:01.735196,Ransomware,Oceania,Laptop,4,207,66,0,260,1,-0.19335101069427651,7.147699187399471,Low,Normal
EVT004083,2026-09-03 10:01:01.735196,Brute Force,Oceania,Desktop,0,708,98,0,359,1,-0.11921135656807619,26.876783101255025,Low,Normal
EVT004084,2026-09-03 10:09:01.735196,Phishing,North America,Server,0,526,44,1,396,1,-0.03232871483140709,49.99686573021403,Medium,Normal
EVT004085,2026-09-03 10:17:01.735196,Ransomware,Oceania,Server,1,952,9,0,350,1,-0.1307294939431553,23.811725656861764,Low,Normal
EVT004086,2026-09-03 10:25:01.735196,DDoS,North America,Router,3,146,44,0,36,1,-0.15616732753938517,17.042539051911607,Low,Normal
EVT004087,2026-09-03 10:33:01.735196,Brute Force,Oceania,Server,49,7803,756,1,1896,-1,0.11161398874576534,88.3010325236991,High,Suspicious
EVT004088,2026-09-03 10:41:01.735196,Ransomware,Oceania,Firewall,2,679,41,0,58,1,-0.19544991091995917,6.589167060869497,Low,Normal
EVT004089,2026-09-03 10:49:01.735196,Malware,Africa,Desktop,3,751,76,0,270,1,-0.20068021931984786,5.197345173744164,Low,Normal
EVT004090,2026-09-03 10:57:01.735196,Ransomware,South America,Desktop,8,892,45,0,34,1,-0.06702836950927937,40.763043331255425,Medium,Normal
EVT004091,2026-09-03 11:05:01.735196,DDoS,Asia,Router,3,979,94,0,53,1,-0.1255748272067171,25.18341876481775,Low,Normal
EVT004092,2026-09-03 11:13:01.735196,DDoS,Asia,Firewall,3,326,81,0,66,1,-0.1787189807721098,11.041385360700039,Low,Normal
EVT004093,2026-09-03 11:21:01.735196,Phishing,Europe,Firewall,1,732,24,0,19,1,-0.12680937150127036,24.85489783671693,Low,Normal
EVT004094,2026-09-03 11:29:01.735196,Brute Force,Asia,Router,4,502,8,0,363,1,-0.1693715174532256,13.528811156968782,Low,Normal
EVT004095,2026-09-03 11:37:01.735196,DDoS,Asia,Router,1,994,83,0,23,1,-0.09000124132466025,34.64980040977641,Low,Normal
EVT004096,2026-09-03 11:45:01.735196,DDoS,South America,Laptop,0,615,70,0,439,1,-0.1310320333221039,23.731217798214864,Low,Normal
EVT004097,2026-09-03 11:53:01.735196,DDoS,South America,Server,3,809,64,0,420,1,-0.18656055177726721,8.954688110752453,Low,Normal
EVT004098,2026-09-03 12:01:01.735196,Ransomware,South America,Laptop,3,934,71,0,123,1,-0.17853847852541926,11.089418279298972,Low,Normal
EVT004099,2026-09-03 12:09:01.735196,Malware,South America,Laptop,3,353,95,0,81,1,-0.16665794941011952,14.25091071704047,Low,Normal
EVT004100,2026-09-03 12:17:01.735196,Phishing,Europe,Server,3,159,33,0,391,1,-0.1763792526484303,11.664003486340414,Low,Normal
EVT004101,2026-09-03 12:25:01.735196,DDoS,Europe,Desktop,82,6321,774,1,1296,-1,0.07365314418225088,78.19938453705524,High,Suspicious
EVT004102,2026-09-03 12:33:01.735196,Malware,South America,Router,2,538,41,0,380,1,-0.2045895112520506,4.157055068763347,Low,Normal
EVT004103,2026-09-03 12:41:01.735196,Unauthorized Access,Asia,Laptop,3,873,46,0,37,1,-0.17341755847916235,12.452131155417506,Low,Normal
EVT004104,2026-09-03 12:49:01.735196,Unauthorized Access,Oceania,Router,3,933,40,0,303,1,-0.18778080664615493,8.629969699420279,Low,Normal
EVT004105,2026-09-03 12:57:01.735196,Phishing,South America,Server,2,470,47,1,497,1,-0.03764963910994079,48.58093031983606,Medium,Normal
EVT004106,2026-09-03 13:05:01.735196,Malware,North America,Desktop,4,997,97,0,114,1,-0.12762586798068642,24.637622375324206,Low,Normal
EVT004107,2026-09-03 13:13:01.735196,Unauthorized Access,Asia,Laptop,6,506,49,0,231,1,-0.18021814241407857,10.642447893518312,Low,Normal
EVT004108,2026-09-03 13:21:01.735196,DDoS,Europe,Router,2,395,22,0,131,1,-0.19262989379684048,7.339593470545136,Low,Normal
EVT004109,2026-09-03 13:29:01.735196,Ransomware,Oceania,Laptop,1,649,76,0,230,1,-0.1888564305868855,8.343738596287494,Low,Normal
EVT004110,2026-09-03 13:37:01.735196,Ransomware,Oceania,Firewall,4,573,25,0,414,1,-0.1837078105072001,9.713822646312469,Low,Normal
EVT004111,2026-09-03 13:45:01.735196,Malware,Africa,Laptop,2,324,95,0,89,1,-0.1690419699295087,13.616506073078677,Low,Normal
EVT004112,2026-09-03 13:53:01.735196,Ransomware,Oceania,Desktop,3,973,19,0,63,1,-0.15289638603714395,17.912959613426263,Low,Normal
EVT004113,2026-09-03 14:01:01.735196,Phishing,Asia,Firewall,1,397,50,0,172,1,-0.19050844881853907,7.904124914464364,Low,Normal
EVT004114,2026-09-03 14:09:01.735196,Malware,North America,Router,5,370,61,0,279,1,-0.1971261951517439,6.143096025576298,Low,Normal
EVT004115,2026-09-03 14:17:01.735196,Phishing,Europe,Desktop,2,756,94,0,396,1,-0.16538317184429024,14.59013800187425,Low,Normal
EVT004116,2026-09-03 14:25:01.735196,Ransomware,Oceania,Router,1,522,11,0,341,1,-0.1621072677116464,15.461879154276478,Low,Normal
EVT004117,2026-09-03 14:33:01.735196,Unauthorized Access,Asia,Firewall,2,679,70,0,160,1,-0.20547982310562768,3.920136816638469,Low,Normal
EVT004118,2026-09-03 14:41:01.735196,Brute Force,Europe,Laptop,1,167,79,0,468,1,-0.1370018057844843,22.1426193181566,Low,Normal
EVT004119,2026-09-03 14:49:01.735196,Brute Force,Africa,Laptop,2,526,79,0,237,1,-0.20231545908390597,4.76219636027034,Low,Normal
EVT004120,2026-09-03 14:57:01.735196,Unauthorized Access,Europe,Laptop,5,400,81,0,61,1,-0.16501535795002525,14.688015868586223,Low,Normal
EVT004121,2026-09-03 15:05:01.735196,DDoS,North America,Desktop,1,595,52,0,40,1,-0.17364554707194246,12.39146178581532,Low,Normal
EVT004122,2026-09-03 15:13:01.735196,Malware,South America,Laptop,1,708,71,0,146,1,-0.18027348086773815,10.627721941411034,Low,Normal
EVT004123,2026-09-03 15:21:01.735196,Malware,Africa,Router,1,861,30,0,214,1,-0.17003728257961992,13.351646369779541,Low,Normal
EVT004124,2026-09-03 15:29:01.735196,Brute Force,Asia,Server,6,541,7,0,379,1,-0.13349457119220565,23.07591913445814,Low,Normal
EVT004125,2026-09-03 15:37:01.735196,Phishing,Asia,Laptop,4,984,95,0,333,1,-0.14158514558390783,20.922960330341258,Low,Normal
EVT004126,2026-09-03 15:45:01.735196,Malware,South America,Laptop,3,248,76,0,193,1,-0.19441018409727784,6.8658456881699355,Low,Normal
EVT004127,2026-09-03 15:53:01.735196,Malware,Asia,Desktop,3,149,66,0,147,1,-0.17855698456516061,11.084493691839356,Low,Normal
EVT004128,2026-09-03 16:01:01.735196,DDoS,Africa,Laptop,4,820,27,1,214,1,-0.04740937879814755,45.98379487922208,Medium,Normal
EVT004129,2026-09-03 16:09:01.735196,Ransomware,South America,Desktop,7,455,27,0,51,1,-0.10745660839538118,30.004804344658492,Low,Normal
EVT004130,2026-09-03 16:17:01.735196,Unauthorized Access,Europe,Laptop,3,640,23,0,362,1,-0.19279435413571921,7.295829416551619,Low,Normal
EVT004131,2026-09-03 16:25:01.735196,Unauthorized Access,Africa,Server,1,977,84,0,22,1,-0.09184155668863614,34.16007953541092,Low,Normal
EVT004132,2026-09-03 16:33:01.735196,Malware,Oceania,Laptop,5,531,28,0,47,1,-0.1685199101580348,13.755429853622955,Low,Normal
EVT004133,2026-09-03 16:41:01.735196,Unauthorized Access,Asia,Laptop,3,184,8,0,275,1,-0.15355558332595198,17.737542574056995,Low,Normal
EVT004134,2026-09-03 16:49:01.735196,DDoS,Oceania,Server,1,339,77,0,387,1,-0.16751111891157117,14.02387630630219,Low,Normal
EVT004135,2026-09-03 16:57:01.735196,Phishing,Europe,Desktop,2,251,41,0,231,1,-0.20371741410406224,4.3891262594976475,Low,Normal
EVT004136,2026-09-03 17:05:01.735196,Brute Force,Oceania,Router,125,14717,351,1,793,-1,0.1328677509426972,93.95680827299839,High,Suspicious
EVT004137,2026-09-03 17:13:01.735196,DDoS,Europe,Router,1,299,80,0,460,1,-0.14835158062963494,19.12236432826702,Low,Normal
EVT004138,2026-09-03 17:21:01.735196,Unauthorized Access,Europe,Firewall,1,344,56,0,383,1,-0.17873381692473378,11.037437356038739,Low,Normal
EVT004139,2026-09-03 17:29:01.735196,Ransomware,North America,Desktop,1,401,75,0,262,1,-0.1825208857472888,10.029671680998579,Low,Normal
EVT004140,2026-09-03 17:37:01.735196,Phishing,Oceania,Firewall,3,418,60,0,114,1,-0.2049976703789968,4.048441051600273,Low,Normal
EVT004141,2026-09-03 17:45:01.735196,Phishing,Africa,Laptop,1,319,28,1,426,1,-0.037315426474096136,48.66986665512603,Medium,Normal
EVT004142,2026-09-03 17:53:01.735196,Malware,North America,Server,1,989,66,0,383,1,-0.13765422143419404,21.96900692069483,Low,Normal
EVT004143,2026-09-03 18:01:01.735196,Unauthorized Access,South America,Desktop,1,165,71,0,63,1,-0.1488722880326031,18.983800422502934,Low,Normal
EVT004144,2026-09-03 18:09:01.735196,Brute Force,South America,Firewall,2,202,56,0,430,1,-0.18163356709477413,10.265793421248306,Low,Normal
EVT004145,2026-09-03 18:17:01.735196,DDoS,Oceania,Desktop,107,12235,479,1,1079,-1,0.09986318177258469,85.17406006123286,High,Suspicious
EVT004146,2026-09-03 18:25:01.735196,Ransomware,Africa,Server,5,429,57,0,137,1,-0.19235872572475943,7.411753203577326,Low,Normal
EVT004147,2026-09-03 18:33:01.735196,Ransomware,Africa,Firewall,6,236,5,0,332,1,-0.1164034569338464,27.623984961828945,Low,Normal
EVT004148,2026-09-03 18:41:01.735196,Unauthorized Access,North America,Laptop,105,5764,339,1,886,-1,0.10214947064654567,85.78245762630526,High,Suspicious
EVT004149,2026-09-03 18:49:01.735196,Malware,Europe,Laptop,1,991,72,0,52,1,-0.12333443635980806,25.779602541764746,Low,Normal
EVT004150,2026-09-03 18:57:01.735196,Phishing,Oceania,Laptop,0,418,50,0,50,1,-0.12209031534991188,26.110671901239385,Low,Normal
EVT004151,2026-09-03 19:05:01.735196,Ransomware,Asia,Desktop,3,638,6,0,258,1,-0.17783035787159007,11.27785417052595,Low,Normal
EVT004152,2026-09-03 19:13:01.735196,Ransomware,North America,Router,3,514,47,0,190,1,-0.22021125153798626,0.0,Low,Normal
EVT004153,2026-09-03 19:21:01.735196,Malware,Africa,Router,5,797,51,0,498,1,-0.13489870327000503,22.702269703319903,Low,Normal
EVT004154,2026-09-03 19:29:01.735196,DDoS,Oceania,Laptop,3,323,68,0,327,1,-0.2024906503694785,4.715576725814625,Low,Normal
EVT004155,2026-09-03 19:37:01.735196,Malware,Europe,Router,2,174,62,0,409,1,-0.18177642924241327,10.227776797997157,Low,Normal
EVT004156,2026-09-03 19:45:01.735196,Ransomware,Europe,Laptop,5,855,66,0,214,1,-0.1793985403135978,10.860549782540248,Low,Normal
EVT004157,2026-09-03 19:53:01.735196,Brute Force,Africa,Server,7,184,93,0,338,1,-0.10139597576945203,31.617581353902075,Low,Normal
EVT004158,2026-09-03 20:01:01.735196,Brute Force,Europe,Router,2,416,40,0,261,1,-0.2127490274319298,1.9857503694552077,Low,Normal
EVT004159,2026-09-03 20:09:01.735196,Phishing,Europe,Laptop,149,12552,602,1,1872,-1,0.14729914652613274,97.79710423627598,High,Suspicious
EVT004160,2026-09-03 20:17:01.735196,Phishing,Africa,Desktop,1,167,30,0,191,1,-0.16200979240503405,15.48781801960232,Low,Normal
EVT004161,2026-09-03 20:25:01.735196,Brute Force,Oceania,Router,2,109,64,0,152,1,-0.16514759796591327,14.652825869374961,Low,Normal
EVT004162,2026-09-03 20:33:01.735196,Ransomware,South America,Server,142,13501,301,1,1016,-1,0.1384572062694649,95.44420168579792,High,Suspicious
EVT004163,2026-09-03 20:41:01.735196,Brute Force,South America,Firewall,3,579,89,0,289,1,-0.19193108360745864,7.525551781636033,Low,Normal
EVT004164,2026-09-03 20:49:01.735196,Phishing,Africa,Server,3,689,93,0,326,1,-0.18277854378927832,9.961107062085762,Low,Normal
EVT004165,2026-09-03 20:57:01.735196,Unauthorized Access,South America,Server,3,476,77,0,480,1,-0.1711031991251764,13.06799847284365,Low,Normal
EVT004166,2026-09-03 21:05:01.735196,Malware,Africa,Desktop,2,123,38,0,412,1,-0.16449863148703747,14.825520418195298,Low,Normal
EVT004167,2026-09-03 21:13:01.735196,Phishing,South America,Laptop,3,541,48,0,384,1,-0.2062984014966539,3.7023073439094065,Low,Normal
EVT004168,2026-09-03 21:21:01.735196,Malware,Oceania,Firewall,2,848,11,0,285,1,-0.17834838747080067,11.14000284719377,Low,Normal
EVT004169,2026-09-03 21:29:01.735196,Unauthorized Access,Asia,Firewall,3,764,40,0,130,1,-0.20559454077154865,3.8896096381126024,Low,Normal
EVT004170,2026-09-03 21:37:01.735196,Phishing,Africa,Desktop,4,896,50,0,336,1,-0.18877680761294374,8.364926830207413,Low,Normal
EVT004171,2026-09-03 21:45:01.735196,Ransomware,Asia,Router,3,515,88,0,375,1,-0.18397763700989428,9.64201991433891,Low,Normal
EVT004172,2026-09-03 21:53:01.735196,Ransomware,South America,Server,1,366,84,0,359,1,-0.1675002313925933,14.02677355175147,Low,Normal
EVT004173,2026-09-03 22:01:01.735196,Brute Force,Oceania,Firewall,0,780,90,0,328,1,-0.12895651311329343,24.283528337657398,Low,Normal
EVT004174,2026-09-03 22:09:01.735196,Phishing,Europe,Server,4,178,38,0,116,1,-0.18652760780603012,8.963454733427628,Low,Normal
EVT004175,2026-09-03 22:17:01.735196,Malware,Oceania,Laptop,106,12600,906,1,782,-1,0.12290533917957092,91.30574036641583,High,Suspicious
EVT004176,2026-09-03 22:25:01.735196,Unauthorized Access,Oceania,Desktop,1,672,84,1,498,1,-0.01767405250324805,53.896574546083656,Medium,Normal
EVT004177,2026-09-03 22:33:01.735196,Brute Force,Europe,Firewall,4,946,55,0,187,1,-0.17913846151603885,10.929758581552464,Low,Normal
EVT004178,2026-09-03 22:41:01.735196,Ransomware,South America,Server,0,230,96,0,258,1,-0.1106402194327023,29.157623034674625,Low,Normal
EVT004179,2026-09-03 22:49:01.735196,Phishing,Africa,Desktop,5,981,79,0,121,1,-0.1446643787505522,20.103554706575537,Low,Normal
EVT004180,2026-09-03 22:57:01.735196,Malware,Asia,Server,3,913,48,0,257,1,-0.19588933163142963,6.47223411597971,Low,Normal
EVT004181,2026-09-03 23:05:01.735196,Phishing,Asia,Laptop,4,688,92,0,87,1,-0.166577704688478,14.272264402400467,Low,Normal
EVT004182,2026-09-03 23:13:01.735196,Brute Force,South America,Desktop,1,103,58,0,486,1,-0.1111804145440563,29.01387331251357,Low,Normal
EVT004183,2026-09-03 23:21:01.735196,DDoS,Africa,Laptop,2,756,63,0,154,1,-0.20375087841661726,4.380221170334516,Low,Normal
EVT004184,2026-09-03 23:29:01.735196,DDoS,Africa,Firewall,5,752,65,0,73,1,-0.17353230236185413,12.42159700042436,Low,Normal
EVT004185,2026-09-03 23:37:01.735196,Brute Force,Europe,Server,3,672,36,0,310,1,-0.2121004740080637,2.158335001429515,Low,Normal
EVT004186,2026-09-03 23:45:01.735196,Malware,North America,Firewall,2,958,75,0,106,1,-0.1615355378914891,15.614020484457713,Low,Normal
EVT004187,2026-09-03 23:53:01.735196,Malware,Asia,Server,1,431,81,0,122,1,-0.1731967895352503,12.51087932562882,Low,Normal
EVT004188,2026-09-04 00:01:01.735196,DDoS,Oceania,Firewall,4,617,62,0,258,1,-0.21283572958022312,1.9626783174022178,Low,Normal
EVT004189,2026-09-04 00:09:01.735196,Malware,North America,Desktop,2,268,52,0,164,1,-0.2038172685306091,4.362554293607982,Low,Normal
EVT004190,2026-09-04 00:17:01.735196,Phishing,South America,Desktop,3,737,80,0,105,1,-0.19164876467478337,7.600678837175565,Low,Normal
EVT004191,2026-09-04 00:25:01.735196,DDoS,Oceania,Server,2,228,43,0,370,1,-0.19193739348397415,7.523872679073071,Low,Normal
EVT004192,2026-09-04 00:33:01.735196,Malware,North America,Desktop,1,479,76,0,250,1,-0.1877611862582509,8.635190822771117,Low,Normal
EVT004193,2026-09-04 00:41:01.735196,DDoS,Europe,Server,4,204,33,0,55,1,-0.17010533575830633,13.333536939829632,Low,Normal
EVT004194,2026-09-04 00:49:01.735196,Brute Force,Oceania,Server,5,588,14,0,96,1,-0.1684436370424529,13.775726666649962,Low,Normal
EVT004195,2026-09-04 00:57:01.735196,DDoS,Europe,Server,1,234,76,0,269,1,-0.17357251384181177,12.41089644251463,Low,Normal
EVT004196,2026-09-04 01:05:01.735196,Brute Force,Europe,Router,3,140,65,0,155,1,-0.1798169989689739,10.749194988352228,Low,Normal
EVT004197,2026-09-04 01:13:01.735196,Unauthorized Access,Oceania,Firewall,0,663,52,0,174,1,-0.15866460348826467,16.37799634083244,Low,Normal
EVT004198,2026-09-04 01:21:01.735196,Malware,Oceania,Firewall,1,863,57,0,182,1,-0.17865912917378812,11.05731229237491,Low,Normal
EVT004199,2026-09-04 01:29:01.735196,Brute Force,Oceania,Laptop,6,372,48,0,161,1,-0.16903367018197674,13.618714694328022,Low,Normal
EVT004200,2026-09-04 01:37:01.735196,DDoS,Oceania,Router,0,415,57,0,339,1,-0.14513532362343617,19.978232960400245,Low,Normal
EVT004201,2026-09-04 01:45:01.735196,DDoS,South America,Router,124,6959,689,1,1787,-1,0.11043329250707346,87.98684094235891,High,Suspicious
EVT004202,2026-09-04 01:53:01.735196,Malware,Africa,Server,3,272,86,0,235,1,-0.18463153978604274,9.46801178206227,Low,Normal
EVT004203,2026-09-04 02:01:01.735196,Ransomware,Oceania,Desktop,2,992,22,0,202,1,-0.16612291033780757,14.393288380913383,Low,Normal
EVT004204,2026-09-04 02:09:01.735196,Phishing,Asia,Server,3,188,20,0,312,1,-0.17716358416313427,11.455287348502274,Low,Normal
EVT004205,2026-09-04 02:17:01.735196,Phishing,Europe,Router,1,772,44,0,182,1,-0.1875939341650062,8.679697782255657,Low,Normal
EVT004206,2026-09-04 02:25:01.735196,Brute Force,North America,Firewall,2,342,86,0,40,1,-0.16105816867589334,15.74105179345666,Low,Normal
EVT004207,2026-09-04 02:33:01.735196,DDoS,Africa,Router,6,822,77,0,135,1,-0.14712861263200622,19.447804722257885,Low,Normal
EVT004208,2026-09-04 02:41:01.735196,Brute Force,Oceania,Server,5,869,73,0,382,1,-0.16510629227969864,14.663817603273,Low,Normal
EVT004209,2026-09-04 02:49:01.735196,Malware,Africa,Desktop,2,691,26,0,223,1,-0.2042421350653444,4.249494317610344,Low,Normal
